month,fy,product_id,product_name,category,warehouse,opening_stock,stock_received,stock_sold,damaged_in_transit,closing_stock,transit_damage_pct,stockout_days,reorder_triggered,supplier_lead_days,po_raised,cost_of_goods_inr,holding_cost_inr,is_peak_month
Oct-2024,FY25,PT006,Hanging Basket Planter,Pots & Planters,Talegaon Main (Pune),465,1911,1580,4,792,0.25,0,No,6,No,260700,1960,Yes
Oct-2024,FY25,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Talegaon Main (Pune),1941,1797,1069,1,2668,0.09,0,No,8,No,416910,15607,Yes
Oct-2024,FY25,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Talegaon Main (Pune),1492,1705,378,3,2816,0.79,0,No,8,No,30240,3379,Yes
Oct-2024,FY25,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Mumbai Hub,2054,668,1059,0,1663,0.0,0,No,6,No,100605,2369,Yes
Oct-2024,FY25,FR002,Organic Vermicompost (2kg),Fertilisers,Delhi Hub,1482,1381,598,4,2261,0.67,0,No,3,No,65780,3730,Yes
Oct-2024,FY25,FR003,Seaweed Liquid Fertiliser,Fertilisers,Hyderabad Spoke,1153,1757,1475,1,1434,0.07,0,No,8,No,118000,1720,Yes
Oct-2024,FY25,FR004,Bone Meal Fertiliser (500g),Fertilisers,Bengaluru Hub,680,1338,1554,4,460,0.26,0,No,12,No,155400,690,Yes
Oct-2024,FY25,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Hyderabad Spoke,1403,1397,781,1,2018,0.13,0,No,10,No,54670,2118,Yes
Oct-2024,FY25,TL001,Garden Pruner – Stainless,Tools,Mumbai Hub,753,1827,308,0,2272,0.0,0,No,4,No,44660,4941,Yes
Oct-2024,FY25,TL002,Watering Can 2L,Tools,Hyderabad Spoke,484,1062,1492,1,53,0.07,0,Yes,3,Yes,141740,75,Yes
Oct-2024,FY25,TL003,Premium Potting Mix 5kg,Tools,Hyderabad Spoke,2057,1166,1378,1,1844,0.07,0,No,7,No,179140,3595,Yes
Oct-2024,FY25,TL004,Pebbles Decorative 500g,Tools,Bengaluru Hub,1740,1022,952,4,1806,0.42,0,No,8,No,52360,1489,Yes
Oct-2024,FY25,TL005,Moisture Meter,Tools,Delhi Hub,817,837,921,1,732,0.11,0,No,4,No,184200,2196,Yes
Oct-2024,FY25,GF001,Green Starter Kit,Gifting,Hyderabad Spoke,960,1265,657,0,1568,0.0,0,No,12,No,243090,8702,Yes
Oct-2024,FY25,GF002,Plant Parent Gift Box,Gifting,Hyderabad Spoke,238,1663,626,4,1271,0.64,0,No,12,No,413160,12582,Yes
Oct-2024,FY25,GF003,Festive Diwali Plant Hamper,Gifting,Mumbai Hub,986,716,931,4,767,0.43,0,No,12,No,1024100,12655,Yes
Oct-2024,FY25,GF004,Corporate Desk Plant Set,Gifting,Mumbai Hub,729,774,587,2,914,0.34,0,No,10,No,316980,7403,Yes
Oct-2024,FY25,GF005,Anniversary Succulent Box,Gifting,Talegaon Main (Pune),930,1074,537,5,1462,0.93,0,No,4,No,230910,9429,Yes
Nov-2024,FY25,PL001,Monstera Deliciosa,Live Plants,Talegaon Main (Pune),1455,1505,1419,90,1451,6.34,0,No,11,No,198660,3047,Yes
Nov-2024,FY25,PL002,Peace Lily,Live Plants,Talegaon Main (Pune),1716,557,823,79,1371,9.6,0,No,13,No,74070,1850,Yes
Nov-2024,FY25,PL003,Snake Plant (Sansevieria),Live Plants,Talegaon Main (Pune),1128,1896,1423,69,1532,4.85,0,No,10,No,142300,2298,Yes
Nov-2024,FY25,PL004,Fiddle Leaf Fig,Live Plants,Bengaluru Hub,1155,1319,1308,45,1121,3.44,0,No,10,No,392400,5044,Yes
Nov-2024,FY25,PL005,Golden Pothos,Live Plants,Talegaon Main (Pune),2114,1030,354,15,2775,4.24,0,No,4,No,21240,2497,Yes
Nov-2024,FY25,PL006,ZZ Plant,Live Plants,Mumbai Hub,2144,1788,1011,55,2866,5.44,0,No,9,No,161760,6878,Yes
Nov-2024,FY25,PL007,Spider Plant,Live Plants,Hyderabad Spoke,219,1967,1352,96,738,7.1,0,No,12,No,101400,830,Yes
Nov-2024,FY25,PL008,Money Plant (Epipremnum),Live Plants,Bengaluru Hub,345,1879,481,29,1714,6.03,0,No,14,No,24050,1285,Yes
Nov-2024,FY25,PL009,Rubber Plant,Live Plants,Hyderabad Spoke,1113,1867,842,69,2069,8.19,0,No,6,No,151560,5586,Yes
Nov-2024,FY25,PL010,Aglaonema Red,Live Plants,Mumbai Hub,467,678,578,43,524,7.44,0,No,11,No,121380,1650,Yes
Nov-2024,FY25,PL011,Rose – Red (Grafted),Live Plants,Hyderabad Spoke,2067,718,1509,122,1154,8.08,0,No,4,No,196170,2250,Yes
Nov-2024,FY25,PL012,Hibiscus – Pink,Live Plants,Delhi Hub,1726,1091,1300,96,1421,7.38,0,No,5,No,143000,2344,Yes
Nov-2024,FY25,PL013,Bougainvillea,Live Plants,Talegaon Main (Pune),2390,1627,728,51,3238,7.01,0,No,11,No,83720,5585,Yes
Nov-2024,FY25,PL014,Ixora,Live Plants,Bengaluru Hub,2379,1079,651,23,2784,3.53,0,No,5,No,55335,3549,Yes
Nov-2024,FY25,PL015,Marigold Seedling,Live Plants,Mumbai Hub,325,1286,954,58,599,6.08,0,No,4,No,38160,359,Yes
Nov-2024,FY25,PL016,Aloe Vera,Live Plants,Talegaon Main (Pune),2388,1050,511,33,2894,6.46,0,No,8,No,40880,3472,Yes
Nov-2024,FY25,PL017,Cactus Mix (3 pack),Live Plants,Delhi Hub,2013,1845,1161,49,2648,4.22,0,No,6,No,75465,2581,Yes
Nov-2024,FY25,PL018,Echeveria Set of 3,Live Plants,Hyderabad Spoke,313,1978,1218,95,978,7.8,0,No,13,No,115710,1393,Yes
Nov-2024,FY25,PL019,Areca Palm,Live Plants,Hyderabad Spoke,1345,1606,379,13,2559,3.43,0,No,3,No,94750,9596,Yes
Nov-2024,FY25,PL020,Bamboo Palm,Live Plants,Bengaluru Hub,1907,1162,1019,58,1992,5.69,0,No,6,No,275130,8067,Yes
Nov-2024,FY25,SD001,Cherry Tomato Seeds,Seeds,Talegaon Main (Pune),521,1217,365,5,1368,1.37,0,No,12,No,6570,369,Yes
Nov-2024,FY25,SD002,Spinach Seeds (50g),Seeds,Delhi Hub,2268,1392,1431,1,2228,0.07,0,No,4,No,20034,467,Yes
Nov-2024,FY25,SD003,Coriander Seeds (50g),Seeds,Delhi Hub,2383,1937,1517,2,2801,0.13,0,No,5,No,18204,504,Yes
Nov-2024,FY25,SD004,Chilli Hybrid Seeds,Seeds,Bengaluru Hub,2005,1370,1056,3,2316,0.28,0,No,13,No,23232,764,Yes
Nov-2024,FY25,SD005,Marigold Seeds,Seeds,Bengaluru Hub,359,1070,1419,1,9,0.07,2,Yes,4,Yes,22704,2,Yes
Nov-2024,FY25,SD006,Sunflower Seeds,Seeds,Mumbai Hub,997,2000,1152,5,1840,0.43,0,No,13,No,23040,552,Yes
Nov-2024,FY25,SD007,Petunia Seeds,Seeds,Bengaluru Hub,1639,1719,893,2,2463,0.22,0,No,10,No,25004,1034,Yes
Nov-2024,FY25,SD008,Methi Seeds (100g),Seeds,Talegaon Main (Pune),2168,1940,941,5,3162,0.53,0,No,6,No,9410,474,Yes
Nov-2024,FY25,SD009,Basil Seeds,Seeds,Talegaon Main (Pune),1682,893,350,2,2223,0.57,0,No,9,No,5250,500,Yes
Nov-2024,FY25,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Talegaon Main (Pune),985,1317,1474,0,828,0.0,0,No,8,No,154770,1304,Yes
Nov-2024,FY25,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Hyderabad Spoke,386,1337,1414,1,308,0.07,0,No,6,No,190890,623,Yes
Nov-2024,FY25,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Delhi Hub,1673,1557,785,4,2441,0.51,0,No,7,No,164850,7689,Yes
Nov-2024,FY25,PT004,Classic Terracotta 6in,Pots & Planters,Talegaon Main (Pune),877,631,1311,0,197,0.0,0,No,10,No,91770,206,Yes
Nov-2024,FY25,PT005,Self-Watering Pot 7in,Pots & Planters,Mumbai Hub,387,1913,1102,0,1198,0.0,0,No,6,No,264480,4312,Yes
Nov-2024,FY25,PT006,Hanging Basket Planter,Pots & Planters,Hyderabad Spoke,459,1300,513,4,1242,0.78,0,No,7,No,84645,3073,Yes
Nov-2024,FY25,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Delhi Hub,1851,786,517,1,2119,0.19,0,No,14,No,201630,12396,Yes
Nov-2024,FY25,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Talegaon Main (Pune),821,669,1052,2,436,0.19,0,No,13,No,84160,523,Yes
Nov-2024,FY25,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Bengaluru Hub,713,630,1299,3,41,0.23,1,Yes,12,Yes,123405,58,Yes
Nov-2024,FY25,FR002,Organic Vermicompost (2kg),Fertilisers,Delhi Hub,446,560,607,1,398,0.16,0,No,8,No,66770,656,Yes
Nov-2024,FY25,FR003,Seaweed Liquid Fertiliser,Fertilisers,Hyderabad Spoke,2411,918,1131,2,2196,0.18,0,No,14,No,90480,2635,Yes
Nov-2024,FY25,FR004,Bone Meal Fertiliser (500g),Fertilisers,Hyderabad Spoke,1865,1765,1439,1,2190,0.07,0,No,6,No,143900,3285,Yes
Nov-2024,FY25,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Delhi Hub,994,1713,631,0,2076,0.0,0,No,14,No,44170,2179,Yes
Nov-2024,FY25,TL001,Garden Pruner – Stainless,Tools,Delhi Hub,1423,1729,1578,1,1573,0.06,0,No,8,No,228810,3421,Yes
Nov-2024,FY25,TL002,Watering Can 2L,Tools,Bengaluru Hub,2345,1289,577,3,3054,0.52,0,No,13,No,54815,4351,Yes
Nov-2024,FY25,TL003,Premium Potting Mix 5kg,Tools,Hyderabad Spoke,1415,581,1556,3,437,0.19,0,No,13,No,202280,852,Yes
Nov-2024,FY25,TL004,Pebbles Decorative 500g,Tools,Talegaon Main (Pune),1494,409,1577,2,324,0.13,0,No,13,No,86735,267,Yes
Nov-2024,FY25,TL005,Moisture Meter,Tools,Talegaon Main (Pune),909,1066,1239,2,734,0.16,0,No,4,No,247800,2202,Yes
Nov-2024,FY25,GF001,Green Starter Kit,Gifting,Talegaon Main (Pune),304,1513,837,5,975,0.6,0,No,11,No,309690,5411,Yes
Nov-2024,FY25,GF002,Plant Parent Gift Box,Gifting,Bengaluru Hub,274,1635,1378,5,526,0.36,0,No,7,No,909480,5207,Yes
Nov-2024,FY25,GF003,Festive Diwali Plant Hamper,Gifting,Bengaluru Hub,1563,788,1541,1,809,0.06,0,No,8,No,1695100,13348,Yes
Nov-2024,FY25,GF004,Corporate Desk Plant Set,Gifting,Hyderabad Spoke,1131,400,613,5,913,0.82,0,No,13,No,331020,7395,Yes
Nov-2024,FY25,GF005,Anniversary Succulent Box,Gifting,Bengaluru Hub,2116,1817,1449,5,2479,0.35,0,No,3,No,623070,15989,Yes
Dec-2024,FY25,PL001,Monstera Deliciosa,Live Plants,Hyderabad Spoke,533,424,947,61,0,6.44,3,Yes,11,Yes,132580,0,Yes
Dec-2024,FY25,PL002,Peace Lily,Live Plants,Mumbai Hub,595,1071,383,13,1270,3.39,0,No,4,No,34470,1714,Yes
Dec-2024,FY25,PL003,Snake Plant (Sansevieria),Live Plants,Talegaon Main (Pune),1201,1340,331,31,2179,9.37,0,No,12,No,33100,3268,Yes
Dec-2024,FY25,PL004,Fiddle Leaf Fig,Live Plants,Delhi Hub,487,639,979,66,81,6.74,0,No,6,No,293700,364,Yes
Dec-2024,FY25,PL005,Golden Pothos,Live Plants,Mumbai Hub,2157,737,1080,78,1736,7.22,0,No,3,No,64800,1562,Yes
Dec-2024,FY25,PL006,ZZ Plant,Live Plants,Delhi Hub,2399,768,1300,102,1765,7.85,0,No,13,No,208000,4236,Yes
Dec-2024,FY25,PL007,Spider Plant,Live Plants,Delhi Hub,1159,1230,798,24,1567,3.01,0,No,14,No,59850,1762,Yes
Dec-2024,FY25,PL008,Money Plant (Epipremnum),Live Plants,Hyderabad Spoke,241,1793,1563,72,399,4.61,0,No,5,No,78150,299,Yes
Dec-2024,FY25,PL009,Rubber Plant,Live Plants,Talegaon Main (Pune),398,527,915,64,0,6.99,5,Yes,7,Yes,164700,0,Yes
Dec-2024,FY25,PL010,Aglaonema Red,Live Plants,Talegaon Main (Pune),1124,1513,1178,69,1390,5.86,0,No,5,No,247380,4378,Yes
Dec-2024,FY25,PL011,Rose – Red (Grafted),Live Plants,Delhi Hub,2457,912,413,15,2941,3.63,0,No,11,No,53690,5734,Yes
Dec-2024,FY25,PL012,Hibiscus – Pink,Live Plants,Bengaluru Hub,1967,1648,766,64,2785,8.36,0,No,5,No,84260,4595,Yes
Dec-2024,FY25,PL013,Bougainvillea,Live Plants,Delhi Hub,2121,635,1124,73,1559,6.49,0,No,5,No,129260,2689,Yes
Dec-2024,FY25,PL014,Ixora,Live Plants,Talegaon Main (Pune),2489,1928,792,49,3576,6.19,0,No,6,No,67320,4559,Yes
Dec-2024,FY25,PL015,Marigold Seedling,Live Plants,Delhi Hub,420,1547,579,28,1360,4.84,0,No,9,No,23160,816,Yes
Dec-2024,FY25,PL016,Aloe Vera,Live Plants,Hyderabad Spoke,1744,1808,710,36,2806,5.07,0,No,12,No,56800,3367,Yes
Dec-2024,FY25,PL017,Cactus Mix (3 pack),Live Plants,Mumbai Hub,1850,447,562,26,1709,4.63,0,No,8,No,36530,1666,Yes
Dec-2024,FY25,PL018,Echeveria Set of 3,Live Plants,Hyderabad Spoke,653,533,852,63,271,7.39,0,No,11,No,80940,386,Yes
Dec-2024,FY25,PL019,Areca Palm,Live Plants,Mumbai Hub,1015,405,791,63,566,7.96,0,No,9,No,197750,2122,Yes
Dec-2024,FY25,PL020,Bamboo Palm,Live Plants,Mumbai Hub,927,1444,910,72,1389,7.91,0,No,5,No,245700,5625,Yes
Dec-2024,FY25,SD001,Cherry Tomato Seeds,Seeds,Talegaon Main (Pune),1723,564,442,5,1840,1.13,0,No,5,No,7956,496,Yes
Dec-2024,FY25,SD002,Spinach Seeds (50g),Seeds,Mumbai Hub,1523,922,379,3,2063,0.79,0,No,3,No,5306,433,Yes
Dec-2024,FY25,SD003,Coriander Seeds (50g),Seeds,Mumbai Hub,2481,1578,419,3,3637,0.72,0,No,11,No,5028,654,Yes
Dec-2024,FY25,SD004,Chilli Hybrid Seeds,Seeds,Mumbai Hub,1636,1467,765,0,2338,0.0,0,No,5,No,16830,771,Yes
Dec-2024,FY25,SD005,Marigold Seeds,Seeds,Mumbai Hub,671,1643,1011,1,1302,0.1,0,No,13,No,16176,312,Yes
Dec-2024,FY25,SD006,Sunflower Seeds,Seeds,Bengaluru Hub,1944,1260,917,3,2284,0.33,0,No,13,No,18340,685,Yes
Dec-2024,FY25,SD007,Petunia Seeds,Seeds,Mumbai Hub,2377,1278,1047,2,2606,0.19,0,No,13,No,29316,1094,Yes
Dec-2024,FY25,SD008,Methi Seeds (100g),Seeds,Mumbai Hub,493,1210,1120,3,580,0.27,0,No,8,No,11200,87,Yes
Dec-2024,FY25,SD009,Basil Seeds,Seeds,Mumbai Hub,835,743,1242,1,335,0.08,0,No,4,No,18630,75,Yes
Dec-2024,FY25,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Talegaon Main (Pune),913,1671,737,1,1846,0.14,0,No,6,No,77385,2907,Yes
Dec-2024,FY25,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Mumbai Hub,2308,827,426,2,2707,0.47,0,No,3,No,57510,5481,Yes
Dec-2024,FY25,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Mumbai Hub,1469,1133,444,4,2154,0.9,0,No,11,No,93240,6785,Yes
Dec-2024,FY25,PT004,Classic Terracotta 6in,Pots & Planters,Mumbai Hub,385,795,565,2,613,0.35,0,No,11,No,39550,643,Yes
Dec-2024,FY25,PT005,Self-Watering Pot 7in,Pots & Planters,Hyderabad Spoke,670,627,1239,5,53,0.4,0,Yes,8,Yes,297360,190,Yes
Dec-2024,FY25,PT006,Hanging Basket Planter,Pots & Planters,Delhi Hub,2115,1506,774,4,2843,0.52,0,No,13,No,127710,7036,Yes
Dec-2024,FY25,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Mumbai Hub,1061,817,553,2,1323,0.36,0,No,8,No,215670,7739,Yes
Dec-2024,FY25,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Talegaon Main (Pune),1263,1887,1374,2,1774,0.15,0,No,9,No,109920,2128,Yes
Dec-2024,FY25,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Talegaon Main (Pune),1062,1166,652,2,1574,0.31,0,No,7,No,61940,2242,Yes
Dec-2024,FY25,FR002,Organic Vermicompost (2kg),Fertilisers,Bengaluru Hub,519,463,944,3,35,0.32,3,Yes,11,Yes,103840,57,Yes
Dec-2024,FY25,FR003,Seaweed Liquid Fertiliser,Fertilisers,Delhi Hub,1115,1169,326,3,1955,0.92,0,No,7,No,26080,2346,Yes
Dec-2024,FY25,FR004,Bone Meal Fertiliser (500g),Fertilisers,Bengaluru Hub,828,465,441,5,847,1.13,0,No,6,No,44100,1270,Yes
Dec-2024,FY25,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Talegaon Main (Pune),2406,510,687,0,2229,0.0,0,No,8,No,48090,2340,Yes
Dec-2024,FY25,TL001,Garden Pruner – Stainless,Tools,Talegaon Main (Pune),1980,1342,723,0,2599,0.0,0,No,7,No,104835,5652,Yes
Dec-2024,FY25,TL002,Watering Can 2L,Tools,Hyderabad Spoke,2496,477,536,0,2437,0.0,0,No,12,No,50920,3472,Yes
Dec-2024,FY25,TL003,Premium Potting Mix 5kg,Tools,Hyderabad Spoke,1922,652,1448,2,1124,0.14,0,No,13,No,188240,2191,Yes
Dec-2024,FY25,TL004,Pebbles Decorative 500g,Tools,Bengaluru Hub,1517,1091,1372,4,1232,0.29,0,No,12,No,75460,1016,Yes
Dec-2024,FY25,TL005,Moisture Meter,Tools,Talegaon Main (Pune),344,835,431,0,748,0.0,0,No,4,No,86200,2244,Yes
Dec-2024,FY25,GF001,Green Starter Kit,Gifting,Hyderabad Spoke,1651,973,1189,1,1434,0.08,0,No,3,No,439930,7958,Yes
Dec-2024,FY25,GF002,Plant Parent Gift Box,Gifting,Delhi Hub,1936,737,1310,4,1359,0.31,0,No,14,No,864600,13454,Yes
Dec-2024,FY25,GF003,Festive Diwali Plant Hamper,Gifting,Hyderabad Spoke,1216,1284,1460,5,1035,0.34,0,No,8,No,1606000,17077,Yes
Dec-2024,FY25,GF004,Corporate Desk Plant Set,Gifting,Talegaon Main (Pune),1349,1229,1060,4,1514,0.38,0,No,8,No,572400,12263,Yes
Dec-2024,FY25,GF005,Anniversary Succulent Box,Gifting,Hyderabad Spoke,1787,720,1091,1,1415,0.09,0,No,6,No,469130,9126,Yes
Jan-2025,FY25,PL001,Monstera Deliciosa,Live Plants,Bengaluru Hub,2135,980,1026,80,2009,7.8,0,No,4,No,143640,4218,Yes
Jan-2025,FY25,PL002,Peace Lily,Live Plants,Delhi Hub,1590,1056,355,15,2276,4.23,0,No,9,No,31950,3072,Yes
Jan-2025,FY25,PL003,Snake Plant (Sansevieria),Live Plants,Talegaon Main (Pune),1025,1515,330,31,2179,9.39,0,No,10,No,33000,3268,Yes
Jan-2025,FY25,PL004,Fiddle Leaf Fig,Live Plants,Hyderabad Spoke,2118,683,960,90,1751,9.38,0,No,9,No,288000,7879,Yes
Jan-2025,FY25,PL005,Golden Pothos,Live Plants,Talegaon Main (Pune),1104,1511,1363,61,1191,4.48,0,No,9,No,81780,1071,Yes
Jan-2025,FY25,PL006,ZZ Plant,Live Plants,Talegaon Main (Pune),2079,1456,1600,58,1877,3.62,0,No,7,No,256000,4504,Yes
Jan-2025,FY25,PL007,Spider Plant,Live Plants,Hyderabad Spoke,1613,1721,1214,101,2019,8.32,0,No,4,No,91050,2271,Yes
Jan-2025,FY25,PL008,Money Plant (Epipremnum),Live Plants,Talegaon Main (Pune),773,656,1411,67,0,4.75,1,Yes,9,Yes,70550,0,Yes
Jan-2025,FY25,PL009,Rubber Plant,Live Plants,Delhi Hub,2176,455,991,52,1588,5.25,0,No,14,No,178380,4287,Yes
Jan-2025,FY25,PL010,Aglaonema Red,Live Plants,Delhi Hub,2114,616,827,36,1867,4.35,0,No,4,No,173670,5881,Yes
Jan-2025,FY25,PL011,Rose – Red (Grafted),Live Plants,Hyderabad Spoke,467,1396,575,37,1251,6.43,0,No,3,No,74750,2439,Yes
Jan-2025,FY25,PL012,Hibiscus – Pink,Live Plants,Delhi Hub,906,1381,1454,109,724,7.5,0,No,4,No,159940,1194,Yes
Jan-2025,FY25,PL013,Bougainvillea,Live Plants,Delhi Hub,1175,929,909,89,1106,9.79,0,No,6,No,104535,1907,Yes
Jan-2025,FY25,PL014,Ixora,Live Plants,Delhi Hub,2312,682,1117,67,1810,6.0,0,No,7,No,94945,2307,Yes
Jan-2025,FY25,PL015,Marigold Seedling,Live Plants,Talegaon Main (Pune),1395,988,807,24,1552,2.97,0,No,13,No,32280,931,Yes
Jan-2025,FY25,PL016,Aloe Vera,Live Plants,Delhi Hub,2211,1977,1257,65,2866,5.17,0,No,6,No,100560,3439,Yes
Jan-2025,FY25,PL017,Cactus Mix (3 pack),Live Plants,Talegaon Main (Pune),1675,1430,637,56,2412,8.79,0,No,14,No,41405,2351,Yes
Jan-2025,FY25,PL018,Echeveria Set of 3,Live Plants,Talegaon Main (Pune),1400,1631,1482,92,1457,6.21,0,No,9,No,140790,2076,Yes
Jan-2025,FY25,PL019,Areca Palm,Live Plants,Bengaluru Hub,2082,1856,888,54,2996,6.08,0,No,13,No,222000,11235,Yes
Jan-2025,FY25,PL020,Bamboo Palm,Live Plants,Mumbai Hub,2318,1672,671,53,3266,7.9,0,No,6,No,181170,13227,Yes
Jan-2025,FY25,SD001,Cherry Tomato Seeds,Seeds,Delhi Hub,1368,1593,892,2,2067,0.22,0,No,8,No,16056,558,Yes
Jan-2025,FY25,SD002,Spinach Seeds (50g),Seeds,Delhi Hub,261,1989,899,1,1350,0.11,0,No,13,No,12586,283,Yes
Jan-2025,FY25,SD003,Coriander Seeds (50g),Seeds,Bengaluru Hub,1037,1731,487,0,2281,0.0,0,No,12,No,5844,410,Yes
Jan-2025,FY25,SD004,Chilli Hybrid Seeds,Seeds,Mumbai Hub,298,774,368,2,702,0.54,0,No,4,No,8096,231,Yes
Jan-2025,FY25,SD005,Marigold Seeds,Seeds,Talegaon Main (Pune),2374,1161,571,0,2964,0.0,0,No,13,No,9136,711,Yes
Jan-2025,FY25,SD006,Sunflower Seeds,Seeds,Bengaluru Hub,673,802,1197,3,275,0.25,0,No,9,No,23940,82,Yes
Jan-2025,FY25,SD007,Petunia Seeds,Seeds,Hyderabad Spoke,950,1794,1122,4,1618,0.36,0,No,4,No,31416,679,Yes
Jan-2025,FY25,SD008,Methi Seeds (100g),Seeds,Bengaluru Hub,1888,461,1483,0,866,0.0,0,No,4,No,14830,129,Yes
Jan-2025,FY25,SD009,Basil Seeds,Seeds,Delhi Hub,1514,1514,713,1,2314,0.14,0,No,4,No,10695,520,Yes
Jan-2025,FY25,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Bengaluru Hub,1559,405,1581,2,381,0.13,0,No,14,No,166005,600,Yes
Jan-2025,FY25,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Hyderabad Spoke,1505,961,651,1,1814,0.15,0,No,5,No,87885,3673,Yes
Jan-2025,FY25,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Bengaluru Hub,1965,1955,632,4,3284,0.63,0,No,14,No,132720,10344,Yes
Jan-2025,FY25,PT004,Classic Terracotta 6in,Pots & Planters,Hyderabad Spoke,2383,1746,869,3,3257,0.35,0,No,8,No,60830,3419,Yes
Jan-2025,FY25,PT005,Self-Watering Pot 7in,Pots & Planters,Bengaluru Hub,2149,1709,1132,0,2726,0.0,0,No,6,No,271680,9813,Yes
Jan-2025,FY25,PT006,Hanging Basket Planter,Pots & Planters,Bengaluru Hub,2232,739,1548,1,1422,0.06,0,No,12,No,255420,3519,Yes
Jan-2025,FY25,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Mumbai Hub,1825,852,1002,2,1673,0.2,0,No,3,No,390780,9787,Yes
Jan-2025,FY25,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Mumbai Hub,1580,490,983,4,1083,0.41,0,No,5,No,78640,1299,Yes
Jan-2025,FY25,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Mumbai Hub,1413,1293,1344,1,1361,0.07,0,No,4,No,127680,1939,Yes
Jan-2025,FY25,FR002,Organic Vermicompost (2kg),Fertilisers,Bengaluru Hub,1030,1248,1583,2,693,0.13,0,No,10,No,174130,1143,Yes
Jan-2025,FY25,FR003,Seaweed Liquid Fertiliser,Fertilisers,Talegaon Main (Pune),2281,619,1143,3,1754,0.26,0,No,5,No,91440,2104,Yes
Jan-2025,FY25,FR004,Bone Meal Fertiliser (500g),Fertilisers,Mumbai Hub,2337,1066,1530,3,1870,0.2,0,No,7,No,153000,2805,Yes
Jan-2025,FY25,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Mumbai Hub,2269,629,1033,5,1860,0.48,0,No,13,No,72310,1953,Yes
Jan-2025,FY25,TL001,Garden Pruner – Stainless,Tools,Talegaon Main (Pune),1424,1113,582,3,1952,0.52,0,No,7,No,84390,4245,Yes
Jan-2025,FY25,TL002,Watering Can 2L,Tools,Bengaluru Hub,1565,666,1234,5,992,0.41,0,No,13,No,117230,1413,Yes
Jan-2025,FY25,TL003,Premium Potting Mix 5kg,Tools,Delhi Hub,1148,786,640,2,1292,0.31,0,No,12,No,83200,2519,Yes
Jan-2025,FY25,TL004,Pebbles Decorative 500g,Tools,Talegaon Main (Pune),1418,635,714,3,1336,0.42,0,No,11,No,39270,1102,Yes
Jan-2025,FY25,TL005,Moisture Meter,Tools,Bengaluru Hub,727,1050,1057,5,715,0.47,0,No,3,No,211400,2145,Yes
Jan-2025,FY25,GF001,Green Starter Kit,Gifting,Hyderabad Spoke,2194,622,1474,0,1342,0.0,0,No,4,No,545380,7448,Yes
Jan-2025,FY25,GF002,Plant Parent Gift Box,Gifting,Hyderabad Spoke,1383,1995,1114,1,2263,0.09,0,No,9,No,735240,22403,Yes
Jan-2025,FY25,GF003,Festive Diwali Plant Hamper,Gifting,Talegaon Main (Pune),1227,916,1191,1,951,0.08,0,No,14,No,1310100,15691,Yes
Jan-2025,FY25,GF004,Corporate Desk Plant Set,Gifting,Mumbai Hub,1124,1229,335,4,2014,1.19,0,No,4,No,180900,16313,Yes
Jan-2025,FY25,GF005,Anniversary Succulent Box,Gifting,Talegaon Main (Pune),1063,1438,456,1,2044,0.22,0,No,9,No,196080,13183,Yes
Feb-2025,FY25,PL001,Monstera Deliciosa,Live Plants,Mumbai Hub,515,1822,360,26,1951,7.22,0,No,8,No,50400,4097,Yes
Feb-2025,FY25,PL002,Peace Lily,Live Plants,Bengaluru Hub,1838,558,515,27,1854,5.24,0,No,6,No,46350,2502,Yes
Feb-2025,FY25,PL003,Snake Plant (Sansevieria),Live Plants,Talegaon Main (Pune),1269,1961,1076,55,2099,5.11,0,No,13,No,107600,3148,Yes
Feb-2025,FY25,PL004,Fiddle Leaf Fig,Live Plants,Talegaon Main (Pune),219,938,955,43,159,4.5,0,No,5,No,286500,715,Yes
Feb-2025,FY25,PL005,Golden Pothos,Live Plants,Bengaluru Hub,2002,1901,361,28,3514,7.76,0,No,8,No,21660,3162,Yes
