month,fy,city,state,channel,total_orders,revenue_inr,avg_order_value_inr,units_sold,new_customers,returning_customers,returns,return_rate_pct,cancellations,discount_orders_pct,avg_discount_pct,city_tier
Nov-2024,FY25,Chennai,Tamil Nadu,Retail Store,783,680249,874,1245,143,303,95,12.2,30,31.0,6.0,Non-Metro
Nov-2024,FY25,Chennai,Tamil Nadu,Corporate Gifting,577,532706,921,715,183,309,62,10.9,12,35.4,7.0,Non-Metro
Nov-2024,FY25,Chennai,Tamil Nadu,Meesho,145,200057,1383,201,43,61,8,5.7,6,44.2,15.4,Non-Metro
Nov-2024,FY25,Kolkata,West Bengal,Amazon,1374,1846282,1345,1522,387,483,111,8.1,36,18.0,11.4,Non-Metro
Nov-2024,FY25,Kolkata,West Bengal,Flipkart,761,698661,921,1155,284,336,71,9.4,21,40.6,10.3,Non-Metro
Nov-2024,FY25,Kolkata,West Bengal,Ugaoo Website,449,411303,925,713,87,203,48,10.7,12,41.9,13.6,Non-Metro
Nov-2024,FY25,Kolkata,West Bengal,Blinkit,368,574891,1565,643,69,199,44,12.1,11,28.5,17.5,Non-Metro
Nov-2024,FY25,Kolkata,West Bengal,Zepto,242,242681,988,395,58,110,24,10.2,11,27.9,18.2,Non-Metro
Nov-2024,FY25,Kolkata,West Bengal,Retail Store,592,519637,883,901,189,214,48,8.2,12,33.8,14.6,Non-Metro
Nov-2024,FY25,Kolkata,West Bengal,Corporate Gifting,349,453237,1303,393,135,143,39,11.4,14,35.8,18.4,Non-Metro
Nov-2024,FY25,Kolkata,West Bengal,Meesho,125,147348,1140,207,39,68,13,11.0,6,34.5,19.1,Non-Metro
Nov-2024,FY25,Ahmedabad,Gujarat,Amazon,901,876765,974,1462,343,455,67,7.5,30,27.5,15.0,Non-Metro
Nov-2024,FY25,Ahmedabad,Gujarat,Flipkart,612,878130,1433,895,121,201,53,8.7,22,30.4,7.6,Non-Metro
Nov-2024,FY25,Ahmedabad,Gujarat,Ugaoo Website,386,579616,1501,689,82,122,41,10.7,11,20.7,15.7,Non-Metro
Nov-2024,FY25,Ahmedabad,Gujarat,Blinkit,134,197583,1495,185,35,55,10,7.6,6,27.2,6.2,Non-Metro
Nov-2024,FY25,Ahmedabad,Gujarat,Zepto,204,222315,1089,241,43,71,15,7.8,11,27.8,12.0,Non-Metro
Nov-2024,FY25,Ahmedabad,Gujarat,Retail Store,542,504633,934,867,132,168,48,8.9,17,30.7,9.8,Non-Metro
Nov-2024,FY25,Ahmedabad,Gujarat,Corporate Gifting,294,315906,1091,465,58,154,15,5.4,14,39.2,7.2,Non-Metro
Nov-2024,FY25,Ahmedabad,Gujarat,Meesho,70,67494,988,107,21,26,6,8.8,3,31.7,17.8,Non-Metro
Nov-2024,FY25,Jaipur,Rajasthan,Amazon,304,363473,1212,474,93,131,17,5.7,12,43.6,10.0,Non-Metro
Nov-2024,FY25,Jaipur,Rajasthan,Flipkart,490,560439,1149,780,93,213,56,11.6,21,36.9,16.6,Non-Metro
Nov-2024,FY25,Jaipur,Rajasthan,Ugaoo Website,286,405172,1400,444,71,113,31,10.9,10,25.2,16.9,Non-Metro
Nov-2024,FY25,Jaipur,Rajasthan,Blinkit,144,172494,1194,232,47,67,12,8.8,3,19.6,16.4,Non-Metro
Nov-2024,FY25,Jaipur,Rajasthan,Zepto,136,185356,1371,160,52,62,8,6.4,2,18.7,13.7,Non-Metro
Nov-2024,FY25,Jaipur,Rajasthan,Retail Store,375,378394,1002,604,95,170,45,12.0,18,20.0,5.2,Non-Metro
Nov-2024,FY25,Jaipur,Rajasthan,Corporate Gifting,262,243799,916,290,85,112,26,10.0,9,27.7,7.7,Non-Metro
Nov-2024,FY25,Jaipur,Rajasthan,Meesho,54,47801,949,59,14,27,4,8.5,1,28.3,8.6,Non-Metro
Nov-2024,FY25,Gurgaon,Haryana,Amazon,314,424644,1368,376,113,147,38,12.3,14,34.8,11.3,Non-Metro
Nov-2024,FY25,Gurgaon,Haryana,Flipkart,246,288827,1156,403,76,76,26,10.9,5,36.0,6.7,Non-Metro
Nov-2024,FY25,Gurgaon,Haryana,Ugaoo Website,167,199714,1201,213,64,59,16,10.1,4,32.0,15.4,Non-Metro
Nov-2024,FY25,Gurgaon,Haryana,Blinkit,206,308081,1474,335,50,74,25,12.2,4,25.5,13.2,Non-Metro
Nov-2024,FY25,Gurgaon,Haryana,Zepto,176,273721,1531,305,41,67,19,10.9,10,41.0,15.7,Non-Metro
Nov-2024,FY25,Gurgaon,Haryana,Retail Store,318,390857,1232,399,100,133,35,11.3,16,36.5,15.5,Non-Metro
Nov-2024,FY25,Gurgaon,Haryana,Corporate Gifting,244,365099,1501,276,102,121,18,7.7,7,29.3,13.5,Non-Metro
Nov-2024,FY25,Gurgaon,Haryana,Meesho,48,69638,1350,63,19,21,3,6.7,1,40.4,6.9,Non-Metro
Nov-2024,FY25,Noida,Uttar Pradesh,Amazon,246,251196,1013,429,68,131,29,12.1,13,28.3,10.8,Non-Metro
Nov-2024,FY25,Noida,Uttar Pradesh,Flipkart,188,223858,1197,311,33,83,13,7.3,5,32.6,11.4,Non-Metro
Nov-2024,FY25,Noida,Uttar Pradesh,Ugaoo Website,138,172255,1226,187,37,69,7,5.4,5,25.0,14.8,Non-Metro
Nov-2024,FY25,Noida,Uttar Pradesh,Blinkit,79,101618,1305,119,17,38,8,10.9,1,40.6,9.2,Non-Metro
Nov-2024,FY25,Noida,Uttar Pradesh,Zepto,47,34958,850,69,13,17,3,7.4,2,39.8,18.5,Non-Metro
Nov-2024,FY25,Noida,Uttar Pradesh,Retail Store,182,206355,1130,209,54,72,18,9.9,5,19.7,14.0,Non-Metro
Nov-2024,FY25,Noida,Uttar Pradesh,Corporate Gifting,76,115940,1582,120,21,31,5,6.7,3,43.5,19.7,Non-Metro
Nov-2024,FY25,Noida,Uttar Pradesh,Meesho,34,45203,1286,44,11,18,4,12.5,0,20.2,7.3,Non-Metro
Nov-2024,FY25,Nashik,Maharashtra,Amazon,250,383213,1523,401,82,106,13,5.3,11,31.4,12.7,Non-Metro
Nov-2024,FY25,Nashik,Maharashtra,Flipkart,177,200468,1157,218,58,75,9,5.1,5,25.5,15.3,Non-Metro
Nov-2024,FY25,Nashik,Maharashtra,Ugaoo Website,197,191767,988,313,48,71,22,11.6,11,39.9,5.1,Non-Metro
Nov-2024,FY25,Nashik,Maharashtra,Blinkit,62,74751,1286,73,19,21,3,6.4,2,24.1,15.0,Non-Metro
Nov-2024,FY25,Nashik,Maharashtra,Zepto,67,84641,1273,109,17,34,3,5.5,2,42.9,18.2,Non-Metro
Nov-2024,FY25,Nashik,Maharashtra,Retail Store,127,132616,1046,206,24,61,12,10.1,6,30.4,13.1,Non-Metro
Nov-2024,FY25,Nashik,Maharashtra,Corporate Gifting,115,141197,1263,193,45,62,8,7.1,2,25.5,13.5,Non-Metro
Nov-2024,FY25,Nashik,Maharashtra,Meesho,17,13488,1075,18,6,8,1,9.8,0,44.7,16.7,Non-Metro
Nov-2024,FY25,Bhopal,Madhya Pradesh,Amazon,157,148861,971,204,39,86,17,11.0,7,33.6,14.9,Non-Metro
Nov-2024,FY25,Bhopal,Madhya Pradesh,Flipkart,190,173432,930,301,75,86,18,9.8,5,27.0,17.4,Non-Metro
Nov-2024,FY25,Bhopal,Madhya Pradesh,Ugaoo Website,96,86174,882,167,17,42,12,12.6,2,36.3,11.5,Non-Metro
Nov-2024,FY25,Bhopal,Madhya Pradesh,Blinkit,80,103648,1253,98,30,30,5,6.7,4,33.8,7.7,Non-Metro
Nov-2024,FY25,Bhopal,Madhya Pradesh,Zepto,88,83624,920,154,25,48,10,12.0,5,29.3,19.4,Non-Metro
Nov-2024,FY25,Bhopal,Madhya Pradesh,Retail Store,183,230566,1265,211,56,87,20,11.1,4,22.4,11.2,Non-Metro
Nov-2024,FY25,Bhopal,Madhya Pradesh,Corporate Gifting,66,65353,972,118,15,25,4,7.4,3,36.2,14.0,Non-Metro
Nov-2024,FY25,Bhopal,Madhya Pradesh,Meesho,26,30486,1323,30,7,8,3,12.3,1,21.8,16.6,Non-Metro
Nov-2024,FY25,Indore,Madhya Pradesh,Amazon,147,230854,1559,183,59,71,13,9.1,7,23.0,14.2,Non-Metro
Nov-2024,FY25,Indore,Madhya Pradesh,Flipkart,119,151463,1304,197,30,61,6,5.6,2,30.9,17.4,Non-Metro
Nov-2024,FY25,Indore,Madhya Pradesh,Ugaoo Website,153,154693,1006,268,28,70,15,10.1,7,34.9,5.2,Non-Metro
Nov-2024,FY25,Indore,Madhya Pradesh,Blinkit,82,97053,1142,143,22,35,8,10.3,4,27.1,13.6,Non-Metro
Nov-2024,FY25,Indore,Madhya Pradesh,Zepto,65,71627,1135,112,24,31,4,6.3,1,24.7,8.1,Non-Metro
Nov-2024,FY25,Indore,Madhya Pradesh,Retail Store,177,216564,1217,264,35,86,16,9.2,4,41.1,16.1,Non-Metro
Nov-2024,FY25,Indore,Madhya Pradesh,Corporate Gifting,47,65870,1330,64,19,17,5,11.6,1,28.2,16.4,Non-Metro
Nov-2024,FY25,Indore,Madhya Pradesh,Meesho,31,46177,1348,54,11,14,2,7.8,1,30.7,9.6,Non-Metro
Dec-2024,FY25,Bengaluru,Karnataka,Amazon,4849,4993986,1029,8504,1875,2233,455,9.4,157,19.3,6.9,Metro
Dec-2024,FY25,Bengaluru,Karnataka,Flipkart,3625,4241750,1169,4426,1357,1838,467,12.9,80,33.6,5.0,Metro
Dec-2024,FY25,Bengaluru,Karnataka,Ugaoo Website,3843,4986900,1297,6720,1215,1798,261,6.8,83,30.3,18.8,Metro
Dec-2024,FY25,Bengaluru,Karnataka,Blinkit,1934,2587244,1337,3338,739,711,224,11.6,106,39.2,18.1,Metro
Dec-2024,FY25,Bengaluru,Karnataka,Zepto,1440,2005490,1396,1712,294,461,154,10.7,64,18.4,8.7,Metro
Dec-2024,FY25,Bengaluru,Karnataka,Retail Store,4157,5565445,1339,5145,1619,1389,353,8.5,102,24.0,7.6,Metro
Dec-2024,FY25,Bengaluru,Karnataka,Corporate Gifting,1511,1702623,1127,2093,534,654,142,9.4,47,36.0,9.3,Metro
Dec-2024,FY25,Bengaluru,Karnataka,Meesho,582,722268,1249,853,167,313,59,10.3,11,31.6,11.0,Metro
Dec-2024,FY25,Mumbai,Maharashtra,Amazon,4018,6276471,1563,4971,1486,2004,225,5.6,221,25.6,17.8,Metro
Dec-2024,FY25,Mumbai,Maharashtra,Flipkart,3878,4532897,1170,6884,1016,1807,364,9.4,130,29.1,8.5,Metro
Dec-2024,FY25,Mumbai,Maharashtra,Ugaoo Website,2712,2743826,1013,3062,490,995,162,6.0,93,38.1,19.5,Metro
Dec-2024,FY25,Mumbai,Maharashtra,Blinkit,1520,1448457,956,2448,620,829,123,8.1,57,41.9,9.3,Metro
Dec-2024,FY25,Mumbai,Maharashtra,Zepto,1002,1186435,1180,1656,235,483,86,8.6,40,41.5,7.6,Metro
Dec-2024,FY25,Mumbai,Maharashtra,Retail Store,2432,2098720,864,3094,639,741,201,8.3,57,27.1,9.0,Metro
Dec-2024,FY25,Mumbai,Maharashtra,Corporate Gifting,1764,1891581,1074,2306,414,802,132,7.5,91,42.1,19.6,Metro
Dec-2024,FY25,Mumbai,Maharashtra,Meesho,625,742409,1188,967,180,191,61,9.8,14,27.5,13.5,Metro
Dec-2024,FY25,Delhi,Delhi,Amazon,3073,4759822,1548,3417,714,1085,264,8.6,117,44.2,15.5,Metro
Dec-2024,FY25,Delhi,Delhi,Flipkart,2180,2651867,1216,3869,712,743,257,11.8,66,30.6,19.7,Metro
Dec-2024,FY25,Delhi,Delhi,Ugaoo Website,2067,2888298,1395,3187,614,818,225,10.9,98,44.2,9.0,Metro
Dec-2024,FY25,Delhi,Delhi,Blinkit,704,1072207,1520,1032,237,294,78,11.2,19,37.7,11.4,Metro
Dec-2024,FY25,Delhi,Delhi,Zepto,848,1005773,1185,1521,226,300,96,11.4,43,28.8,19.4,Metro
Dec-2024,FY25,Delhi,Delhi,Retail Store,3618,4934325,1365,6132,1053,1860,249,6.9,115,25.0,9.4,Metro
Dec-2024,FY25,Delhi,Delhi,Corporate Gifting,1023,1184082,1157,1707,422,354,121,11.9,33,45.0,15.5,Metro
Dec-2024,FY25,Delhi,Delhi,Meesho,405,433981,1063,475,168,196,38,9.4,21,26.2,7.5,Metro
Dec-2024,FY25,Pune,Maharashtra,Amazon,2266,3260539,1438,3338,935,890,135,6.0,108,26.8,17.8,Metro
Dec-2024,FY25,Pune,Maharashtra,Flipkart,2228,2321104,1042,3271,485,921,278,12.5,55,18.2,16.6,Metro
Dec-2024,FY25,Pune,Maharashtra,Ugaoo Website,1463,1755955,1201,1737,358,651,137,9.4,52,26.7,19.2,Metro
Dec-2024,FY25,Pune,Maharashtra,Blinkit,705,879554,1245,1180,161,240,58,8.3,15,36.5,5.3,Metro
Dec-2024,FY25,Pune,Maharashtra,Zepto,445,415403,923,544,186,236,49,11.2,19,37.9,5.2,Metro
Dec-2024,FY25,Pune,Maharashtra,Retail Store,2115,2825590,1338,2431,794,843,262,12.4,60,40.0,10.6,Metro
Dec-2024,FY25,Pune,Maharashtra,Corporate Gifting,840,720393,852,1135,324,404,89,10.7,47,32.4,15.9,Metro
Dec-2024,FY25,Pune,Maharashtra,Meesho,346,531476,1535,512,95,154,32,9.5,11,42.4,6.8,Metro
Dec-2024,FY25,Hyderabad,Telangana,Amazon,1363,2056650,1510,2199,387,563,76,5.6,28,31.5,7.0,Metro
Dec-2024,FY25,Hyderabad,Telangana,Flipkart,1333,2044204,1533,2229,495,436,70,5.3,79,44.1,5.5,Metro
Dec-2024,FY25,Hyderabad,Telangana,Ugaoo Website,1086,1143799,1054,1622,220,521,129,11.9,42,37.6,15.1,Metro
Dec-2024,FY25,Hyderabad,Telangana,Blinkit,730,771740,1061,1108,268,285,83,11.5,31,20.0,9.9,Metro
Dec-2024,FY25,Hyderabad,Telangana,Zepto,590,824599,1390,839,223,294,46,7.8,23,39.2,8.7,Metro
Dec-2024,FY25,Hyderabad,Telangana,Retail Store,1674,1808401,1079,1936,619,815,122,7.3,57,24.8,9.5,Metro
Dec-2024,FY25,Hyderabad,Telangana,Corporate Gifting,753,831216,1102,874,288,368,56,7.5,21,20.7,10.6,Metro
Dec-2024,FY25,Hyderabad,Telangana,Meesho,216,251373,1155,250,90,102,25,11.8,11,39.6,16.7,Metro
Dec-2024,FY25,Chennai,Tamil Nadu,Amazon,1383,1386346,1002,2115,503,579,153,11.1,65,39.8,10.6,Non-Metro
Dec-2024,FY25,Chennai,Tamil Nadu,Flipkart,1208,1354519,1125,2021,344,453,144,12.0,64,41.2,14.8,Non-Metro
Dec-2024,FY25,Chennai,Tamil Nadu,Ugaoo Website,908,1383217,1519,1115,345,326,53,5.9,19,19.2,16.4,Non-Metro
Dec-2024,FY25,Chennai,Tamil Nadu,Blinkit,391,440766,1139,495,139,198,44,11.5,18,36.5,19.8,Non-Metro
Dec-2024,FY25,Chennai,Tamil Nadu,Zepto,283,416508,1458,312,115,146,35,12.6,13,25.7,17.0,Non-Metro
Dec-2024,FY25,Chennai,Tamil Nadu,Retail Store,1286,1279949,994,1607,313,609,70,5.5,54,25.6,13.5,Non-Metro
Dec-2024,FY25,Chennai,Tamil Nadu,Corporate Gifting,513,652866,1271,613,181,274,32,6.4,25,41.5,11.1,Non-Metro
Dec-2024,FY25,Chennai,Tamil Nadu,Meesho,186,279196,1491,269,54,57,11,6.0,9,29.0,9.4,Non-Metro
Dec-2024,FY25,Kolkata,West Bengal,Amazon,799,706165,889,1055,250,367,39,5.0,35,21.2,19.4,Non-Metro
Dec-2024,FY25,Kolkata,West Bengal,Flipkart,534,698325,1303,712,185,187,55,10.3,23,40.8,17.9,Non-Metro
Dec-2024,FY25,Kolkata,West Bengal,Ugaoo Website,544,701497,1292,678,125,195,33,6.1,21,39.8,16.6,Non-Metro
Dec-2024,FY25,Kolkata,West Bengal,Blinkit,300,342779,1148,406,70,150,31,10.5,11,26.0,15.0,Non-Metro
Dec-2024,FY25,Kolkata,West Bengal,Zepto,254,365690,1422,351,87,88,19,7.5,11,20.8,8.0,Non-Metro
Dec-2024,FY25,Kolkata,West Bengal,Retail Store,495,439764,889,753,181,157,45,9.2,15,34.9,16.1,Non-Metro
Dec-2024,FY25,Kolkata,West Bengal,Corporate Gifting,373,468738,1247,416,101,171,24,6.7,16,38.0,18.4,Non-Metro
Dec-2024,FY25,Kolkata,West Bengal,Meesho,179,182578,1026,237,47,81,20,11.5,6,29.6,7.5,Non-Metro
Dec-2024,FY25,Ahmedabad,Gujarat,Amazon,387,615246,1592,606,160,150,48,12.6,20,36.7,7.6,Non-Metro
Dec-2024,FY25,Ahmedabad,Gujarat,Flipkart,525,474540,901,647,96,169,28,5.4,24,36.8,13.0,Non-Metro
Dec-2024,FY25,Ahmedabad,Gujarat,Ugaoo Website,468,739092,1580,555,110,212,37,8.0,9,36.4,19.9,Non-Metro
Dec-2024,FY25,Ahmedabad,Gujarat,Blinkit,274,361886,1336,377,108,126,28,10.4,12,24.8,14.3,Non-Metro
Dec-2024,FY25,Ahmedabad,Gujarat,Zepto,162,191222,1186,187,46,56,8,5.2,4,29.0,10.3,Non-Metro
Dec-2024,FY25,Ahmedabad,Gujarat,Retail Store,523,594110,1141,709,208,242,26,5.1,26,33.0,15.2,Non-Metro
Dec-2024,FY25,Ahmedabad,Gujarat,Corporate Gifting,201,316974,1572,302,39,86,13,6.5,8,41.3,11.1,Non-Metro
Dec-2024,FY25,Ahmedabad,Gujarat,Meesho,90,107693,1186,111,34,40,11,12.7,4,33.2,11.6,Non-Metro
Dec-2024,FY25,Jaipur,Rajasthan,Amazon,400,395234,987,677,149,214,38,9.7,13,40.3,16.8,Non-Metro
Dec-2024,FY25,Jaipur,Rajasthan,Flipkart,318,403824,1262,502,133,105,34,10.9,15,45.0,10.2,Non-Metro
Dec-2024,FY25,Jaipur,Rajasthan,Ugaoo Website,225,217938,989,269,72,99,18,8.0,6,23.5,19.2,Non-Metro
Dec-2024,FY25,Jaipur,Rajasthan,Blinkit,161,148402,912,177,46,56,14,9.2,5,28.0,14.8,Non-Metro
Dec-2024,FY25,Jaipur,Rajasthan,Zepto,130,207388,1559,151,30,70,9,7.3,3,31.9,16.0,Non-Metro
Dec-2024,FY25,Jaipur,Rajasthan,Retail Store,267,253186,965,476,54,98,32,12.0,12,40.4,10.0,Non-Metro
Dec-2024,FY25,Jaipur,Rajasthan,Corporate Gifting,122,181892,1519,158,28,38,14,11.7,6,20.3,18.8,Non-Metro
Dec-2024,FY25,Jaipur,Rajasthan,Meesho,56,50204,875,93,18,17,5,9.7,3,23.6,18.6,Non-Metro
Dec-2024,FY25,Gurgaon,Haryana,Amazon,375,479664,1278,602,105,123,29,7.8,15,27.7,5.7,Non-Metro
Dec-2024,FY25,Gurgaon,Haryana,Flipkart,363,495279,1361,552,139,195,18,5.2,15,42.7,18.0,Non-Metro
Dec-2024,FY25,Gurgaon,Haryana,Ugaoo Website,278,242661,860,368,57,149,31,11.2,16,42.2,11.7,Non-Metro
Dec-2024,FY25,Gurgaon,Haryana,Blinkit,143,148007,1011,244,56,73,11,7.8,5,21.3,19.3,Non-Metro
Dec-2024,FY25,Gurgaon,Haryana,Zepto,134,196933,1451,233,53,57,7,5.6,6,21.1,12.0,Non-Metro
Dec-2024,FY25,Gurgaon,Haryana,Retail Store,176,232827,1312,214,52,71,16,9.5,10,44.5,16.7,Non-Metro
Dec-2024,FY25,Gurgaon,Haryana,Corporate Gifting,144,122468,879,230,55,67,7,5.2,5,33.1,14.7,Non-Metro
Dec-2024,FY25,Gurgaon,Haryana,Meesho,38,47399,1325,50,9,15,2,6.8,1,23.0,15.5,Non-Metro
Dec-2024,FY25,Noida,Uttar Pradesh,Amazon,184,191179,1040,205,52,94,19,10.6,9,27.2,14.3,Non-Metro
Dec-2024,FY25,Noida,Uttar Pradesh,Flipkart,156,169159,1062,275,42,62,20,12.9,8,36.3,19.5,Non-Metro
Dec-2024,FY25,Noida,Uttar Pradesh,Ugaoo Website,142,150524,1055,195,29,65,9,6.5,4,41.3,9.4,Non-Metro
Dec-2024,FY25,Noida,Uttar Pradesh,Blinkit,27,26435,1034,33,8,12,1,7.2,0,20.4,16.0,Non-Metro
Dec-2024,FY25,Noida,Uttar Pradesh,Zepto,63,99880,1558,99,20,23,7,11.6,3,38.5,5.9,Non-Metro
Dec-2024,FY25,Noida,Uttar Pradesh,Retail Store,227,263993,1160,272,45,89,15,7.0,12,29.6,19.2,Non-Metro
Dec-2024,FY25,Noida,Uttar Pradesh,Corporate Gifting,58,56140,1042,65,19,25,7,12.9,2,35.0,19.5,Non-Metro
Dec-2024,FY25,Noida,Uttar Pradesh,Meesho,24,27277,1291,39,5,10,1,6.3,1,41.7,19.4,Non-Metro
Dec-2024,FY25,Nashik,Maharashtra,Amazon,113,168807,1471,203,29,47,7,6.5,3,31.6,16.0,Non-Metro
Dec-2024,FY25,Nashik,Maharashtra,Flipkart,136,161160,1182,226,51,74,14,10.8,4,32.1,19.1,Non-Metro
Dec-2024,FY25,Nashik,Maharashtra,Ugaoo Website,145,184551,1260,254,52,44,17,11.8,8,29.4,5.2,Non-Metro
Dec-2024,FY25,Nashik,Maharashtra,Blinkit,63,95394,1571,85,16,30,7,12.6,2,23.1,9.3,Non-Metro
Dec-2024,FY25,Nashik,Maharashtra,Zepto,42,57420,1433,74,8,13,2,6.4,1,41.4,13.1,Non-Metro
Dec-2024,FY25,Nashik,Maharashtra,Retail Store,140,135734,988,188,31,67,16,12.1,7,28.2,5.8,Non-Metro
Dec-2024,FY25,Nashik,Maharashtra,Corporate Gifting,63,80963,1259,112,21,30,3,5.9,3,27.9,9.2,Non-Metro
Dec-2024,FY25,Nashik,Maharashtra,Meesho,24,21455,1008,37,6,8,2,11.5,0,36.1,9.5,Non-Metro
Dec-2024,FY25,Bhopal,Madhya Pradesh,Amazon,136,212875,1572,195,53,41,11,8.8,3,34.3,7.2,Non-Metro
Dec-2024,FY25,Bhopal,Madhya Pradesh,Flipkart,178,261393,1453,257,46,58,14,7.9,4,30.2,14.5,Non-Metro
Dec-2024,FY25,Bhopal,Madhya Pradesh,Ugaoo Website,162,258624,1584,194,60,49,19,11.8,5,36.9,6.7,Non-Metro
Dec-2024,FY25,Bhopal,Madhya Pradesh,Blinkit,66,92759,1461,94,19,19,3,6.0,2,34.6,5.7,Non-Metro
Dec-2024,FY25,Bhopal,Madhya Pradesh,Zepto,62,69557,1089,99,13,27,6,11.1,3,27.1,9.6,Non-Metro
Dec-2024,FY25,Bhopal,Madhya Pradesh,Retail Store,122,122201,1016,198,43,46,15,12.4,2,26.1,19.2,Non-Metro
Dec-2024,FY25,Bhopal,Madhya Pradesh,Corporate Gifting,69,82813,1220,91,21,37,8,12.9,3,40.9,16.4,Non-Metro
Dec-2024,FY25,Bhopal,Madhya Pradesh,Meesho,28,37719,1459,34,5,10,2,9.5,1,28.6,11.8,Non-Metro
Dec-2024,FY25,Indore,Madhya Pradesh,Amazon,198,193244,994,276,55,96,20,10.6,5,31.9,5.8,Non-Metro
Dec-2024,FY25,Indore,Madhya Pradesh,Flipkart,108,107237,1011,185,33,51,11,10.5,3,23.9,14.1,Non-Metro
Dec-2024,FY25,Indore,Madhya Pradesh,Ugaoo Website,144,157790,1121,253,39,59,9,6.9,3,19.4,19.0,Non-Metro
Dec-2024,FY25,Indore,Madhya Pradesh,Blinkit,83,85836,1050,146,32,39,4,5.8,2,22.9,7.2,Non-Metro
Dec-2024,FY25,Indore,Madhya Pradesh,Zepto,62,104042,1598,106,17,21,3,5.4,1,34.0,16.5,Non-Metro
Dec-2024,FY25,Indore,Madhya Pradesh,Retail Store,165,145736,909,269,31,68,18,11.5,6,38.0,11.9,Non-Metro
Dec-2024,FY25,Indore,Madhya Pradesh,Corporate Gifting,89,143384,1584,154,30,31,6,6.9,2,20.4,8.1,Non-Metro
Dec-2024,FY25,Indore,Madhya Pradesh,Meesho,28,42421,1436,43,8,10,3,11.5,1,34.9,7.5,Non-Metro
Jan-2025,FY25,Bengaluru,Karnataka,Amazon,3509,3846982,1095,3903,1323,1689,315,9.0,166,21.8,6.0,Metro
Jan-2025,FY25,Bengaluru,Karnataka,Flipkart,2681,2739730,1023,3320,884,1392,292,10.9,157,19.5,14.9,Metro
Jan-2025,FY25,Bengaluru,Karnataka,Ugaoo Website,2006,2557592,1276,3504,521,660,128,6.4,64,41.0,8.7,Metro
Jan-2025,FY25,Bengaluru,Karnataka,Blinkit,1203,1186271,987,1573,442,380,84,7.0,33,36.2,11.0,Metro
Jan-2025,FY25,Bengaluru,Karnataka,Zepto,1510,1391067,918,2289,632,658,95,6.3,44,25.8,9.2,Metro
Jan-2025,FY25,Bengaluru,Karnataka,Retail Store,3258,2798056,859,5255,813,1561,368,11.3,140,24.9,15.2,Metro
Jan-2025,FY25,Bengaluru,Karnataka,Corporate Gifting,1601,2122289,1323,2791,314,670,152,9.5,50,32.1,5.6,Metro
Jan-2025,FY25,Bengaluru,Karnataka,Meesho,556,675793,1214,677,222,192,53,9.7,19,31.6,12.6,Metro
Jan-2025,FY25,Mumbai,Maharashtra,Amazon,3831,5577088,1456,5506,1561,2009,402,10.5,177,40.2,7.2,Metro
Jan-2025,FY25,Mumbai,Maharashtra,Flipkart,2686,2813156,1046,4761,852,1320,233,8.7,97,25.8,19.3,Metro
Jan-2025,FY25,Mumbai,Maharashtra,Ugaoo Website,2532,3742774,1480,4051,678,1125,151,6.0,115,25.7,13.1,Metro
Jan-2025,FY25,Mumbai,Maharashtra,Blinkit,1401,2046481,1463,2168,545,458,99,7.1,66,44.5,15.5,Metro
Jan-2025,FY25,Mumbai,Maharashtra,Zepto,977,1526330,1564,1212,298,519,80,8.2,33,42.0,15.1,Metro
Jan-2025,FY25,Mumbai,Maharashtra,Retail Store,2705,3995795,1476,3932,657,886,308,11.4,85,29.7,12.3,Metro
Jan-2025,FY25,Mumbai,Maharashtra,Corporate Gifting,1284,1143172,889,1501,427,631,136,10.6,44,35.2,13.1,Metro
Jan-2025,FY25,Mumbai,Maharashtra,Meesho,475,652188,1374,578,154,220,33,7.0,16,34.2,9.1,Metro
Jan-2025,FY25,Delhi,Delhi,Amazon,2301,3239575,1409,3214,572,809,248,10.8,99,40.6,14.6,Metro
Jan-2025,FY25,Delhi,Delhi,Flipkart,1311,2021906,1545,1684,331,461,169,12.9,35,38.5,7.3,Metro
Jan-2025,FY25,Delhi,Delhi,Ugaoo Website,1735,2734192,1575,2569,666,684,170,9.8,89,24.3,19.5,Metro
Jan-2025,FY25,Delhi,Delhi,Blinkit,885,1404502,1592,1330,265,371,93,10.6,25,44.6,14.1,Metro
Jan-2025,FY25,Delhi,Delhi,Zepto,773,816920,1052,1266,262,283,83,10.8,16,19.7,5.6,Metro
Jan-2025,FY25,Delhi,Delhi,Retail Store,1761,2645252,1501,2519,651,616,170,9.7,97,20.7,15.2,Metro
Jan-2025,FY25,Delhi,Delhi,Corporate Gifting,1095,1325678,1210,1761,342,386,118,10.8,40,27.3,17.4,Metro
Jan-2025,FY25,Delhi,Delhi,Meesho,326,316317,984,445,127,142,25,7.9,16,22.1,8.2,Metro
Jan-2025,FY25,Pune,Maharashtra,Amazon,1731,2097547,1211,2021,498,614,173,10.0,100,36.0,6.2,Metro
Jan-2025,FY25,Pune,Maharashtra,Flipkart,2009,1736555,866,3337,698,1037,208,10.4,61,20.6,6.1,Metro
Jan-2025,FY25,Pune,Maharashtra,Ugaoo Website,1281,1174327,915,2247,523,461,78,6.1,57,25.2,15.7,Metro
Jan-2025,FY25,Pune,Maharashtra,Blinkit,685,880400,1284,1006,200,323,52,7.6,17,26.8,18.9,Metro
