order_id,customer_id,order_date,order_month,order_quarter,channel,city,state,product_id,product_name,category,sub_category,quantity,unit_price,discount_pct,gross_value_inr,order_value,delivery_days,payment_mode,order_status,is_gift_order,replacement_claimed,delivery_rating,fy,gender,age,segment,acquisition_channel,nps_score,app_user,cost_price_inr,gross_margin_pct,maintenance_level,is_bestseller,profit,profit_margin,final_price,is_returned,year,month,month_name,quarter,risk_flag,order_month_n,order_week,order_day_of_week,age_band,delivery_speed,delivery_rating_flag,is_delivered
UGA2343340,CUST003400,2023-06-09,Jun-2023,Q2 FY24,Ugaoo Website,Mumbai,Maharashtra,PL012,Hibiscus – Pink,Live Plants,Outdoor Plants,2,349,20,698,558.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,33,Returning,Organic Search,9,App User,110,68.5,Medium,Standard,382.23,68.5,279.0,No,2023,6,Jun,2,Low Risk,6,23,Friday,26-35,1-2 Days,Rated,1
UGA2343341,CUST003507,2023-07-17,Jul-2023,Q3 FY24,Retail Store,Mumbai,Maharashtra,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Ceramic Pots,1,319,0,319,319.0,3.0,UPI,Delivered,Gift,Not Claimed,3.0,2023-24,Male,22,New,Organic Search,7,App User,105,67.1,Not Applicable,Standard,214.05,67.1,319.0,No,2023,7,Jul,3,Low Risk,7,29,Monday,18-25,3-4 Days,Rated,1
UGA2343342,CUST010275,2024-02-04,Feb-2024,Q1 FY24,Retail Store,Mumbai,Maharashtra,SD002,Spinach Seeds (50g),Seeds,Vegetable Seeds,2,69,5,138,170.0,4.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,33,Returning,Amazon,7,App User,14,79.7,Low,Standard,135.49,79.7,85.0,No,2024,2,Feb,1,Low Risk,2,5,Sunday,26-35,5+ Days,Rated,1
UGA2343343,CUST003872,2023-05-07,May-2023,Q2 FY24,Amazon,Bengaluru,Karnataka,PL006,ZZ Plant,Live Plants,Indoor Plants,2,499,5,998,948.0,4.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,27,New,Word of Mouth,9,Non-App User,160,67.9,Very Low,Standard,643.69,67.9,474.0,No,2023,5,May,2,Low Risk,5,18,Sunday,26-35,3-4 Days,Rated,1
UGA2343344,CUST002257,2024-01-07,Jan-2024,Q1 FY24,Corporate Gifting,Mumbai,Maharashtra,SD009,Basil Seeds,Seeds,Herb Seeds,1,69,20,69,1499.0,1.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,26,Loyal,Organic Search,8,Non-App User,15,78.3,Low,Standard,1173.72,78.3,1499.0,No,2024,1,Jan,1,Low Risk,1,1,Sunday,26-35,1-2 Days,Rated,1
UGA2343345,CUST009716,2023-06-08,Jun-2023,Q2 FY24,Ugaoo Website,Mumbai,Maharashtra,PT004,Classic Terracotta 6in,Pots & Planters,Terracotta Pots,1,219,25,219,164.0,2.0,UPI,Delivered,Gift,Not Claimed,5.0,2023-24,Female,36,Loyal,Google Ads,10,App User,70,68.0,Not Applicable,Standard,111.52,68.0,164.0,No,2023,6,Jun,2,Low Risk,6,23,Thursday,36-45,1-2 Days,Rated,1
UGA2343346,CUST005628,2025-01-03,Jan-2025,Q1 FY25,Corporate Gifting,Bengaluru,Karnataka,SD002,Spinach Seeds (50g),Seeds,Vegetable Seeds,2,69,10,138,1499.0,3.0,UPI,Cancelled,Standard,Not Claimed,No Rating,2024-25,Female,31,Returning,Organic Search,8,App User,14,79.7,Low,Standard,1194.7,79.7,749.5,No,2025,1,Jan,1,Low Risk,1,1,Friday,26-35,3-4 Days,No Rating,0
UGA2343347,CUST008967,2025-02-17,Feb-2025,Q1 FY25,Retail Store,Noida,Uttar Pradesh,SD009,Basil Seeds,Seeds,Herb Seeds,1,69,5,69,66.0,4.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,34,Loyal,Email,10,Non-App User,15,78.3,Low,Standard,51.68,78.3,66.0,No,2025,2,Feb,1,Low Risk,2,8,Monday,26-35,3-4 Days,Rated,1
UGA2343348,CUST005849,2025-03-30,Mar-2025,Q1 FY25,Retail Store,Mumbai,Maharashtra,PL005,Golden Pothos,Live Plants,Indoor Plants,2,199,10,398,358.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,39,Returning,Organic Search,9,App User,60,69.8,Very Low,Bestseller,249.88,69.8,179.0,No,2025,3,Mar,1,Low Risk,3,13,Sunday,36-45,1-2 Days,Rated,1
UGA2343349,CUST006172,2023-10-08,Oct-2023,Q4 FY24,Blinkit,Mumbai,Maharashtra,PL018,Echeveria Set of 3,Live Plants,Succulents,1,299,5,299,284.0,0.5,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,21,Returning,Google Ads,8,Non-App User,95,68.2,Very Low,Standard,193.69,68.2,284.0,No,2023,10,Oct,4,Low Risk,10,40,Sunday,18-25,1-2 Days,Rated,1
UGA2343350,CUST009925,2024-09-03,Sep-2024,Q3 FY25,Zepto,Chennai,Tamil Nadu,GF004,Corporate Desk Plant Set,Gifting,Corporate,1,1074,15,1349,999.0,0.5,UPI,Cancelled,Standard,Not Claimed,No Rating,2024-25,Male,21,New,Word of Mouth,6,App User,540,60.0,Not Applicable,Standard,599.4,60.0,999.0,No,2024,9,Sep,3,Low Risk,9,36,Tuesday,18-25,1-2 Days,No Rating,0
UGA2343351,CUST008724,2024-08-09,Aug-2024,Q3 FY25,Zepto,Mumbai,Maharashtra,SD005,Marigold Seeds,Seeds,Flower Seeds,2,79,15,158,134.0,0.5,Credit Card,Delivered,Gift,Not Claimed,4.0,2024-25,Male,32,New,Influencer,8,App User,16,79.7,Low,Standard,106.8,79.7,67.0,No,2024,8,Aug,3,Low Risk,8,32,Friday,26-35,1-2 Days,Rated,1
UGA2343352,CUST006606,2024-03-19,Mar-2024,Q1 FY24,Corporate Gifting,Kolkata,West Bengal,FR004,Bone Meal Fertiliser (500g),Fertilisers,Organic Fert.,1,299,20,299,1499.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,32,Loyal,Word of Mouth,9,App User,100,66.6,Not Applicable,Standard,998.33,66.6,1499.0,No,2024,3,Mar,1,Low Risk,3,12,Tuesday,26-35,1-2 Days,Rated,1
UGA2343353,CUST010687,2024-03-07,Mar-2024,Q1 FY24,Amazon,Ahmedabad,Gujarat,PL017,Cactus Mix (3 pack),Live Plants,Succulents,4,219,0,876,876.0,1.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,31,Loyal,Influencer,7,App User,65,70.3,Very Low,Standard,615.83,70.3,219.0,No,2024,3,Mar,1,Low Risk,3,10,Thursday,26-35,1-2 Days,Rated,1
UGA2343354,CUST010166,2023-12-14,Dec-2023,Q4 FY24,Retail Store,Delhi,Delhi,PT005,Self-Watering Pot 7in,Pots & Planters,Self-Watering,4,749,5,2996,2364.5,4.5,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,29,New,Influencer,6,Non-App User,240,68.0,Not Applicable,Standard,1569.46,68.0,1245.0,No,2023,12,Dec,4,Low Risk,12,50,Thursday,26-35,5+ Days,Rated,1
UGA2343355,CUST010114,2024-05-06,May-2024,Q2 FY25,Amazon,Hyderabad,Telangana,PL018,Echeveria Set of 3,Live Plants,Succulents,2,299,25,598,448.0,3.0,UPI,Returned,Gift,Not Claimed,No Rating,2024-25,Male,21,New,Word of Mouth,10,App User,95,68.2,Very Low,Standard,305.54,68.2,224.0,No,2024,5,May,2,Low Risk,5,19,Monday,18-25,3-4 Days,No Rating,0
UGA2343356,CUST008649,2023-08-22,Aug-2023,Q3 FY24,Amazon,Bhopal,Madhya Pradesh,PL004,Fiddle Leaf Fig,Live Plants,Indoor Plants,4,799,20,3196,2364.5,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,33,Loyal,Amazon,9,App User,300,62.5,Medium,Standard,1569.46,62.5,639.25,No,2023,8,Aug,3,Low Risk,8,34,Tuesday,26-35,1-2 Days,Rated,1
UGA2343357,CUST011832,2023-08-02,Aug-2023,Q3 FY24,Ugaoo Website,Delhi,Delhi,PL015,Marigold Seedling,Live Plants,Outdoor Plants,1,129,0,129,129.0,4.5,UPI,Returned,Standard,Claimed,No Rating,2023-24,Female,28,Returning,Instagram,6,App User,40,69.0,Medium,Standard,89.01,69.0,129.0,Yes,2023,8,Aug,3,Low Risk,8,31,Wednesday,26-35,5+ Days,No Rating,0
UGA2343358,CUST001561,2023-10-21,Oct-2023,Q4 FY24,Zepto,Mumbai,Maharashtra,TL003,Premium Potting Mix 5kg,Tools,Soil & Media,2,399,25,798,598.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,25,Returning,Organic Search,8,Non-App User,130,67.4,Not Applicable,Standard,403.05,67.4,299.0,No,2023,10,Oct,4,High Risk,10,42,Saturday,18-25,1-2 Days,Rated,1
UGA2343359,CUST003107,2025-01-29,Jan-2025,Q1 FY25,Retail Store,Chennai,Tamil Nadu,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,2,219,10,438,591.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,40,Returning,Influencer,8,App User,70,68.0,Not Applicable,Standard,401.88,68.0,295.5,No,2025,1,Jan,1,Low Risk,1,5,Wednesday,36-45,1-2 Days,Rated,1
UGA2343360,CUST000479,2023-10-29,Oct-2023,Q4 FY24,Retail Store,Mumbai,Maharashtra,PL008,Money Plant (Epipremnum),Live Plants,Indoor Plants,2,179,0,358,554.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,34,New,Word of Mouth,10,App User,50,72.1,Very Low,Bestseller,399.43,72.1,277.0,No,2023,10,Oct,4,Low Risk,10,43,Sunday,26-35,1-2 Days,Rated,1
UGA2343361,CUST003891,2025-03-02,Mar-2025,Q1 FY25,Amazon,Mumbai,Maharashtra,TL002,Watering Can 2L,Tools,Watering,4,299,5,1196,1136.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,28,Loyal,Instagram,6,Non-App User,95,68.2,Not Applicable,Standard,774.75,68.2,284.0,No,2025,3,Mar,1,Low Risk,3,9,Sunday,26-35,1-2 Days,Rated,1
UGA2343362,CUST006965,2025-02-18,Feb-2025,Q1 FY25,Amazon,Kolkata,West Bengal,PL010,Aglaonema Red,Live Plants,Indoor Plants,1,649,0,649,649.0,4.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,22,New,Amazon,5,Non-App User,210,67.6,Low,Standard,438.72,67.6,649.0,No,2025,2,Feb,1,Low Risk,2,8,Tuesday,18-25,3-4 Days,Rated,1
UGA2343363,CUST011355,2023-11-28,Nov-2023,Q4 FY24,Flipkart,Chennai,Tamil Nadu,PT006,Hanging Basket Planter,Pots & Planters,Hanging Planters,2,499,5,998,948.0,3.0,Net Banking,Delivered,Standard,Not Claimed,4.0,2023-24,Male,28,Loyal,Amazon,6,Non-App User,165,66.9,Not Applicable,Standard,634.21,66.9,474.0,No,2023,11,Nov,4,Low Risk,11,48,Tuesday,26-35,3-4 Days,Rated,1
UGA2343364,CUST007285,2023-11-03,Nov-2023,Q4 FY24,Retail Store,Pune,Maharashtra,SD007,Petunia Seeds,Seeds,Flower Seeds,1,119,5,119,113.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Male,24,New,Instagram,10,Non-App User,28,76.5,Medium,Standard,86.44,76.5,113.0,No,2023,11,Nov,4,Low Risk,11,44,Friday,18-25,3-4 Days,Rated,1
UGA2343365,CUST000695,2023-06-26,Jun-2023,Q2 FY24,Flipkart,Kolkata,West Bengal,FR002,Organic Vermicompost (2kg),Fertilisers,Organic Fert.,3,349,10,1047,942.0,3.0,UPI,Delivered,Gift,Not Claimed,4.0,2023-24,Female,35,Returning,Word of Mouth,7,Non-App User,110,68.5,Not Applicable,Bestseller,645.27,68.5,314.0,No,2023,6,Jun,2,Low Risk,6,26,Monday,26-35,3-4 Days,Rated,1
UGA2343366,CUST004705,2024-11-17,Nov-2024,Q4 FY25,Zepto,Jaipur,Rajasthan,TL002,Watering Can 2L,Tools,Watering,1,299,25,299,224.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,31,New,Google Ads,6,Non-App User,95,68.2,Not Applicable,Standard,152.77,68.2,224.0,No,2024,11,Nov,4,Low Risk,11,46,Sunday,26-35,1-2 Days,Rated,1
UGA2343367,CUST011172,2024-09-09,Sep-2024,Q3 FY25,Ugaoo Website,Delhi,Delhi,PT005,Self-Watering Pot 7in,Pots & Planters,Self-Watering,1,749,5,749,712.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,27,Returning,Organic Search,6,App User,240,68.0,Not Applicable,Standard,484.16,68.0,712.0,No,2024,9,Sep,3,Low Risk,9,37,Monday,26-35,1-2 Days,Rated,1
UGA2343368,CUST011285,2024-09-29,Sep-2024,Q3 FY25,Flipkart,Indore,Madhya Pradesh,TL001,Garden Pruner – Stainless,Tools,Pruning Tools,2,449,0,898,898.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,47,New,Organic Search,5,App User,145,67.7,Not Applicable,Standard,607.95,67.7,449.0,No,2024,9,Sep,3,Low Risk,9,39,Sunday,46-60,1-2 Days,Rated,1
UGA2343369,CUST008192,2023-11-01,Nov-2023,Q4 FY24,Blinkit,Pune,Maharashtra,FR004,Bone Meal Fertiliser (500g),Fertilisers,Organic Fert.,1,299,0,299,299.0,0.5,COD,Delivered,Standard,Not Claimed,3.0,2023-24,Male,45,New,Amazon,9,App User,100,66.6,Not Applicable,Standard,199.13,66.6,299.0,No,2023,11,Nov,4,Low Risk,11,44,Wednesday,36-45,1-2 Days,Rated,1
UGA2343370,CUST001400,2024-07-23,Jul-2024,Q3 FY25,Flipkart,Pune,Maharashtra,FR003,Seaweed Liquid Fertiliser,Fertilisers,Liquid Fert.,1,249,10,249,224.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,36,New,Organic Search,6,App User,80,67.9,Not Applicable,Standard,152.1,67.9,224.0,No,2024,7,Jul,3,Low Risk,7,30,Tuesday,36-45,3-4 Days,Rated,1
UGA2343371,CUST011815,2023-06-21,Jun-2023,Q2 FY24,Corporate Gifting,Hyderabad,Telangana,SD008,Methi Seeds (100g),Seeds,Herb Seeds,1,49,0,49,1499.0,3.0,UPI,Returned,Standard,Claimed,No Rating,2023-24,Male,39,Returning,Amazon,9,App User,10,79.6,Low,Standard,1193.2,79.6,1499.0,Yes,2023,6,Jun,2,Low Risk,6,25,Wednesday,36-45,3-4 Days,No Rating,0
UGA2343372,CUST004946,2024-02-25,Feb-2024,Q1 FY24,Flipkart,Delhi,Delhi,PL009,Rubber Plant,Live Plants,Indoor Plants,2,549,10,1098,1284.0,3.0,Credit Card,Delivered,Gift,Not Claimed,5.0,2023-24,Male,43,Loyal,Email,8,Non-App User,180,67.2,Low,Standard,862.85,67.2,642.0,No,2024,2,Feb,1,Low Risk,2,8,Sunday,36-45,3-4 Days,Rated,1
UGA2343373,CUST010634,2023-06-15,Jun-2023,Q2 FY24,Flipkart,Bengaluru,Karnataka,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Ceramic Pots,3,319,15,957,813.0,4.5,COD,Delivered,Standard,Not Claimed,3.0,2023-24,Male,38,Returning,Influencer,9,Non-App User,105,67.1,Not Applicable,Standard,545.52,67.1,271.0,No,2023,6,Jun,2,Low Risk,6,24,Thursday,36-45,5+ Days,Rated,1
UGA2343374,CUST008769,2024-06-27,Jun-2024,Q2 FY25,Amazon,Bengaluru,Karnataka,PT005,Self-Watering Pot 7in,Pots & Planters,Self-Watering,1,749,5,749,712.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,45,Returning,Instagram,8,Non-App User,240,68.0,Not Applicable,Standard,484.16,68.0,712.0,No,2024,6,Jun,2,Low Risk,6,26,Thursday,36-45,1-2 Days,Rated,1
UGA2343375,CUST003465,2023-10-20,Oct-2023,Q4 FY24,Flipkart,Pune,Maharashtra,SD006,Sunflower Seeds,Seeds,Flower Seeds,1,99,0,99,153.0,4.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,27,Loyal,Word of Mouth,7,Non-App User,20,79.8,Low,Standard,122.09,79.8,153.0,No,2023,10,Oct,4,Low Risk,10,42,Friday,26-35,3-4 Days,Rated,1
UGA2343376,CUST011042,2023-06-15,Jun-2023,Q2 FY24,Flipkart,Hyderabad,Telangana,GF005,Anniversary Succulent Box,Gifting,Gift Boxes,1,1074,15,1099,934.0,2.0,Credit Card,Returned,Standard,Claimed,No Rating,2023-24,Female,40,New,Google Ads,10,App User,430,60.9,Not Applicable,Standard,568.81,60.9,934.0,Yes,2023,6,Jun,2,Low Risk,6,24,Thursday,36-45,1-2 Days,No Rating,0
UGA2343377,CUST006921,2024-11-10,Nov-2024,Q4 FY25,Flipkart,Hyderabad,Telangana,PL011,Rose – Red (Grafted),Live Plants,Outdoor Plants,2,399,0,798,798.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,29,Loyal,Amazon,8,App User,130,67.4,High,Standard,537.85,67.4,399.0,No,2024,11,Nov,4,Low Risk,11,45,Sunday,26-35,1-2 Days,Rated,1
UGA2343378,CUST000651,2023-11-02,Nov-2023,Q4 FY24,Retail Store,Bengaluru,Karnataka,PL017,Cactus Mix (3 pack),Live Plants,Succulents,1,219,20,219,323.0,4.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,35,Returning,Email,7,App User,65,70.3,Very Low,Standard,227.07,70.3,323.0,No,2023,11,Nov,4,Low Risk,11,44,Thursday,26-35,5+ Days,Rated,1
UGA2343379,CUST007655,2023-10-25,Oct-2023,Q4 FY24,Corporate Gifting,Delhi,Delhi,PL006,ZZ Plant,Live Plants,Indoor Plants,2,499,0,998,1499.0,4.0,UPI,Delivered,Gift,Not Claimed,4.0,2023-24,Male,42,Returning,Influencer,7,App User,160,67.9,Very Low,Standard,1017.82,67.9,749.5,No,2023,10,Oct,4,Low Risk,10,43,Wednesday,36-45,3-4 Days,Rated,1
UGA2343380,CUST011338,2023-11-11,Nov-2023,Q4 FY24,Ugaoo Website,Mumbai,Maharashtra,PL009,Rubber Plant,Live Plants,Indoor Plants,1,549,10,549,494.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,39,Loyal,Instagram,6,App User,180,67.2,Low,Standard,331.97,67.2,494.0,No,2023,11,Nov,4,Low Risk,11,45,Saturday,36-45,3-4 Days,Rated,1
UGA2343381,CUST004371,2023-09-21,Sep-2023,Q3 FY24,Retail Store,Chennai,Tamil Nadu,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Wall Planters,1,1074,10,1199,1079.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Male,36,Returning,Amazon,10,Non-App User,390,67.5,Not Applicable,Standard,728.32,67.5,1079.0,No,2023,9,Sep,3,Low Risk,9,38,Thursday,36-45,1-2 Days,Rated,1
UGA2343382,CUST003371,2025-03-22,Mar-2025,Q1 FY25,Blinkit,Chennai,Tamil Nadu,PL007,Spider Plant,Live Plants,Indoor Plants,1,249,20,249,199.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,33,Returning,Instagram,6,Non-App User,75,69.9,Low,Standard,139.1,69.9,199.0,No,2025,3,Mar,1,Low Risk,3,12,Saturday,26-35,1-2 Days,Rated,1
UGA2343383,CUST011526,2023-09-08,Sep-2023,Q3 FY24,Amazon,Pune,Maharashtra,GF005,Anniversary Succulent Box,Gifting,Gift Boxes,1,1074,0,1099,1099.0,4.0,Debit Card,Delivered,Standard,Not Claimed,3.0,2023-24,Female,24,New,Word of Mouth,10,App User,430,60.9,Not Applicable,Standard,669.29,60.9,1099.0,No,2023,9,Sep,3,Low Risk,9,36,Friday,18-25,3-4 Days,Rated,1
UGA2343384,CUST002894,2023-05-30,May-2023,Q2 FY24,Corporate Gifting,Chennai,Tamil Nadu,GF005,Anniversary Succulent Box,Gifting,Gift Boxes,1,1074,0,1099,1499.0,3.0,COD,Returned,Gift,Not Claimed,No Rating,2023-24,Female,21,Returning,Word of Mouth,7,App User,430,60.9,Not Applicable,Standard,912.89,60.9,1499.0,No,2023,5,May,2,Low Risk,5,22,Tuesday,18-25,3-4 Days,No Rating,0
UGA2343385,CUST008538,2023-08-02,Aug-2023,Q3 FY24,Amazon,Mumbai,Maharashtra,PL015,Marigold Seedling,Live Plants,Outdoor Plants,2,129,0,258,258.0,3.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,52,Loyal,Influencer,7,Non-App User,40,69.0,Medium,Standard,178.02,69.0,129.0,No,2023,8,Aug,3,Low Risk,8,31,Wednesday,46-60,3-4 Days,Rated,1
UGA2343386,CUST001710,2024-05-16,May-2024,Q2 FY25,Ugaoo Website,Bengaluru,Karnataka,FR004,Bone Meal Fertiliser (500g),Fertilisers,Organic Fert.,1,299,0,299,299.0,4.5,UPI,Returned,Standard,Not Claimed,No Rating,2024-25,Female,43,Loyal,Word of Mouth,6,App User,100,66.6,Not Applicable,Standard,199.13,66.6,299.0,No,2024,5,May,2,Low Risk,5,20,Thursday,36-45,5+ Days,No Rating,0
UGA2343387,CUST008863,2025-01-12,Jan-2025,Q1 FY25,Amazon,Pune,Maharashtra,PL003,Snake Plant (Sansevieria),Live Plants,Indoor Plants,1,349,25,349,393.0,4.5,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,31,Returning,Instagram,9,App User,100,71.3,Very Low,Bestseller,280.21,71.3,393.0,No,2025,1,Jan,1,Low Risk,1,2,Sunday,26-35,5+ Days,Rated,1
UGA2343388,CUST003962,2025-02-04,Feb-2025,Q1 FY25,Ugaoo Website,Delhi,Delhi,SD008,Methi Seeds (100g),Seeds,Herb Seeds,2,49,5,98,120.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,41,Returning,Organic Search,9,App User,10,79.6,Low,Standard,95.52,79.6,60.0,No,2025,2,Feb,1,Low Risk,2,6,Tuesday,36-45,1-2 Days,Rated,1
UGA2343389,CUST003715,2023-07-29,Jul-2023,Q3 FY24,Retail Store,Hyderabad,Telangana,TL005,Moisture Meter,Tools,Gadgets,1,649,20,649,519.0,3.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,21,New,Word of Mouth,10,App User,200,69.2,Not Applicable,Standard,359.15,69.2,519.0,No,2023,7,Jul,3,Low Risk,7,30,Saturday,18-25,3-4 Days,Rated,1
UGA2343390,CUST002953,2023-10-25,Oct-2023,Q4 FY24,Retail Store,Pune,Maharashtra,PL009,Rubber Plant,Live Plants,Indoor Plants,2,549,0,1098,1701.0,2.0,Credit Card,Delivered,Standard,Not Claimed,3.0,2023-24,Female,44,New,Influencer,7,Non-App User,180,67.2,Low,Standard,1143.07,67.2,850.5,No,2023,10,Oct,4,Low Risk,10,43,Wednesday,36-45,1-2 Days,Rated,1
UGA2343391,CUST000810,2024-10-15,Oct-2024,Q4 FY25,Amazon,Mumbai,Maharashtra,PL007,Spider Plant,Live Plants,Indoor Plants,1,249,0,249,385.0,3.0,UPI,Delivered,Gift,Not Claimed,5.0,2024-25,Male,41,New,Organic Search,7,App User,75,69.9,Low,Standard,269.12,69.9,385.0,No,2024,10,Oct,4,Low Risk,10,42,Tuesday,36-45,3-4 Days,Rated,1
UGA2343392,CUST009145,2024-12-19,Dec-2024,Q4 FY25,Retail Store,Jaipur,Rajasthan,PL007,Spider Plant,Live Plants,Indoor Plants,1,249,20,249,199.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,30,Returning,Influencer,10,App User,75,69.9,Low,Standard,139.1,69.9,199.0,No,2024,12,Dec,4,Low Risk,12,51,Thursday,26-35,3-4 Days,Rated,1
UGA2343393,CUST002079,2023-10-25,Oct-2023,Q4 FY24,Corporate Gifting,Bengaluru,Karnataka,PL020,Bamboo Palm,Live Plants,Air Purifiers,1,799,20,799,1499.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Male,41,Returning,Instagram,8,App User,270,66.2,Low,Standard,992.34,66.2,1499.0,No,2023,10,Oct,4,Low Risk,10,43,Wednesday,36-45,1-2 Days,Rated,1
UGA2343394,CUST010215,2024-02-29,Feb-2024,Q1 FY24,Zepto,Hyderabad,Telangana,PL010,Aglaonema Red,Live Plants,Indoor Plants,2,649,0,1298,999.0,0.5,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,35,Returning,Organic Search,7,App User,210,67.6,Low,Standard,675.32,67.6,499.5,No,2024,2,Feb,1,Low Risk,2,9,Thursday,26-35,1-2 Days,Rated,1
UGA2343395,CUST010171,2023-11-12,Nov-2023,Q4 FY24,Flipkart,Ahmedabad,Gujarat,PL013,Bougainvillea,Live Plants,Outdoor Plants,3,349,5,1047,995.0,3.0,Debit Card,Delivered,Standard,Not Claimed,3.0,2023-24,Female,21,Loyal,Organic Search,8,App User,115,67.0,Low,Standard,666.65,67.0,331.67,No,2023,11,Nov,4,Low Risk,11,45,Sunday,18-25,3-4 Days,Rated,1
UGA2343396,CUST004354,2024-06-23,Jun-2024,Q2 FY25,Ugaoo Website,Bengaluru,Karnataka,FR004,Bone Meal Fertiliser (500g),Fertilisers,Organic Fert.,1,299,10,299,269.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,47,Returning,Influencer,8,Non-App User,100,66.6,Not Applicable,Standard,179.15,66.6,269.0,No,2024,6,Jun,2,Low Risk,6,25,Sunday,46-60,1-2 Days,Rated,1
UGA2343397,CUST006198,2024-01-29,Jan-2024,Q1 FY24,Ugaoo Website,Jaipur,Rajasthan,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,3,219,5,657,936.0,2.0,COD,Delivered,Standard,Not Claimed,3.0,2023-24,Female,43,New,Instagram,5,App User,70,68.0,Not Applicable,Standard,636.48,68.0,312.0,No,2024,1,Jan,1,Low Risk,1,5,Monday,36-45,1-2 Days,Rated,1
UGA2343398,CUST011610,2023-05-25,May-2023,Q2 FY24,Retail Store,Bengaluru,Karnataka,FR003,Seaweed Liquid Fertiliser,Fertilisers,Liquid Fert.,3,249,0,747,747.0,4.5,UPI,Delivered,Gift,Not Claimed,4.0,2023-24,Female,29,Returning,Instagram,6,App User,80,67.9,Not Applicable,Standard,507.21,67.9,249.0,No,2023,5,May,2,Low Risk,5,21,Thursday,26-35,5+ Days,Rated,1
UGA2343399,CUST001995,2024-03-01,Mar-2024,Q1 FY24,Ugaoo Website,Mumbai,Maharashtra,PL008,Money Plant (Epipremnum),Live Plants,Indoor Plants,2,179,0,358,358.0,4.5,UPI,Cancelled,Standard,Not Claimed,No Rating,2023-24,Female,38,Loyal,Google Ads,7,Non-App User,50,72.1,Very Low,Bestseller,258.12,72.1,179.0,No,2024,3,Mar,1,Low Risk,3,9,Friday,36-45,5+ Days,No Rating,0
UGA2343400,CUST007869,2024-05-27,May-2024,Q2 FY25,Ugaoo Website,Bengaluru,Karnataka,SD006,Sunflower Seeds,Seeds,Flower Seeds,3,99,0,297,297.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,39,New,Organic Search,10,App User,20,79.8,Low,Standard,237.01,79.8,99.0,No,2024,5,May,2,Low Risk,5,22,Monday,36-45,1-2 Days,Rated,1
UGA2343401,CUST006816,2023-10-29,Oct-2023,Q4 FY24,Corporate Gifting,Hyderabad,Telangana,SD007,Petunia Seeds,Seeds,Flower Seeds,2,119,10,238,1499.0,4.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Male,21,Returning,Word of Mouth,8,App User,28,76.5,Medium,Standard,1146.73,76.5,749.5,No,2023,10,Oct,4,Low Risk,10,43,Sunday,18-25,3-4 Days,Rated,1
